CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16784.0,19,3,107.6,4,1,1,411,Promising
16788.0,122,155,597.48,2,5,3,253,Loyal Customers
16789.0,7,5,80.80000000000001,5,1,1,511,New Customers
16790.0,3,93,1545.6200000000001,5,4,4,544,Champions
16791.0,28,320,1721.78,4,5,4,454,Champions
16792.0,281,12,110.38,1,1,1,111,Hibernating
16793.0,56,16,243.84,3,2,1,321,Others
16794.0,0,285,1222.71,5,5,4,554,Champions
16795.0,364,66,414.88,1,4,2,142,Loyal Customers
16796.0,88,18,305.62,2,2,2,222,Hibernating
16800.0,10,164,1201.49,5,5,4,554,Champions
16801.0,162,76,1619.73,2,4,4,244,Loyal Customers
16803.0,64,24,332.3,3,2,2,322,Others
16804.0,22,60,536.99,4,4,3,443,Loyal Customers
16805.0,173,98,460.59000000000003,2,4,2,242,Loyal Customers
16806.0,102,103,801.49,2,4,3,243,Loyal Customers
16807.0,142,67,1121.59,2,4,4,244,Loyal Customers
16808.0,98,23,288.42,2,2,2,222,Hibernating
16809.0,22,149,914.69,4,5,3,453,Loyal Customers
16810.0,191,15,309.54,1,2,2,122,Hibernating
16811.0,4,28,547.07,5,2,3,523,New Customers
16812.0,360,15,479.35,1,2,2,122,Hibernating
16813.0,7,449,1692.98,5,5,4,554,Champions
16814.0,13,324,6509.1,4,5,5,455,Champions
16816.0,102,28,417.06,2,2,2,222,Hibernating
16817.0,2,86,1604.75,5,4,4,544,Champions
16818.0,10,189,3349.57,5,5,5,555,Champions
16820.0,95,26,497.61,2,2,3,223,At Risk
16823.0,226,38,358.38,1,3,2,132,At Risk
16824.0,15,26,460.64,4,2,2,422,Promising
16825.0,38,28,775.18,3,2,3,323,Others
16826.0,50,22,341.7,3,2,2,322,Others
16828.0,92,8,128.5,2,1,1,211,Hibernating
16829.0,156,11,197.22,2,1,1,211,Hibernating
16830.0,38,23,325.91,3,2,2,322,Others
16832.0,183,12,199.15,1,1,1,111,Hibernating
16833.0,0,47,1106.53,5,3,4,534,Big Spenders
16834.0,227,24,413.46,1,2,2,122,Hibernating
16835.0,127,10,180.85,2,1,1,211,Hibernating
16836.0,39,11,251.87,3,1,2,312,Others
16837.0,30,165,3170.98,4,5,5,455,Champions
16838.0,196,25,588.85,1,2,3,123,At Risk
16839.0,8,266,16594.35,5,5,5,555,Champions
16841.0,36,116,1869.82,3,4,4,344,Loyal Customers
16842.0,100,63,1264.19,2,4,4,244,Loyal Customers
16843.0,42,378,10196.57,3,5,5,355,Loyal Customers
16846.0,49,11,214.32,3,1,1,311,Others
16847.0,42,12,193.44,3,1,1,311,Others
16848.0,52,14,281.42,3,2,2,322,Others
16849.0,186,8,124.57,1,1,1,111,Hibernating
16850.0,333,19,332.41,1,2,2,122,Hibernating
16851.0,3,20,342.45,5,2,2,522,New Customers
16852.0,9,9,144.91,5,1,1,511,New Customers
16855.0,23,19,328.40000000000003,4,2,2,422,Promising
16856.0,14,2,35.400000000000006,4,1,1,411,Promising
16858.0,368,10,375.69000000000005,1,1,2,112,Hibernating
16859.0,144,52,747.81,2,3,3,233,At Risk
16861.0,59,6,173.76,3,1,1,311,Others
16863.0,30,26,502.8,4,2,3,423,Promising
16866.0,140,11,207.74,2,1,1,211,Hibernating
16869.0,22,128,825.4200000000001,4,5,3,453,Loyal Customers
16871.0,21,137,2812.34,4,5,5,455,Champions
16872.0,76,7,680.02,2,1,3,213,At Risk
16873.0,4,279,7123.62,5,5,5,555,Champions
16875.0,66,112,2095.53,3,4,5,345,Loyal Customers
16877.0,11,159,853.72,5,5,3,553,Loyal Customers
16878.0,83,3,13.3,2,1,1,211,Hibernating
16880.0,30,178,1519.08,4,5,4,454,Champions
16881.0,66,1,432.0,3,1,2,312,Others
16882.0,66,39,705.12,3,3,3,333,Others
16883.0,186,38,276.73,1,3,2,132,At Risk
16884.0,37,26,429.84,3,2,2,322,Others
16885.0,14,101,471.51,4,4,2,442,Loyal Customers
16887.0,34,37,194.88,3,3,1,331,Others
16889.0,194,135,1578.67,1,5,4,154,Loyal Customers
16891.0,1,203,809.7,5,5,3,553,Loyal Customers
16892.0,0,99,525.54,5,4,3,543,Loyal Customers
16893.0,366,45,145.93,1,3,1,131,At Risk
16895.0,64,69,219.14,3,4,1,341,Loyal Customers
16897.0,298,37,289.78,1,3,2,132,At Risk
16898.0,25,162,508.81,4,5,3,453,Loyal Customers
16899.0,7,125,1281.56,5,5,4,554,Champions
16900.0,16,79,887.11,4,4,3,443,Loyal Customers
16902.0,115,44,1706.88,2,3,4,234,Big Spenders
16903.0,28,60,373.24,4,4,2,442,Loyal Customers
16904.0,3,710,3754.27,5,5,5,555,Champions
16905.0,4,208,3102.43,5,5,5,555,Champions
16906.0,81,93,579.77,2,4,3,243,Loyal Customers
16907.0,28,151,981.65,4,5,4,454,Champions
16909.0,71,18,379.14,3,2,2,322,Others
16910.0,3,547,1510.06,5,5,4,554,Champions
16912.0,28,101,2575.38,4,4,5,445,Champions
16913.0,289,8,113.44,1,1,1,111,Hibernating
16914.0,35,38,208.46,3,3,1,331,Others
16915.0,8,57,621.6800000000001,5,3,3,533,Promising
16916.0,23,143,576.26,4,5,3,453,Loyal Customers
16917.0,276,9,391.52,1,1,2,112,Hibernating
16918.0,49,128,1068.82,3,5,4,354,Loyal Customers
16919.0,155,327,2596.45,2,5,5,255,Loyal Customers
16921.0,60,60,169.79,3,4,1,341,Loyal Customers
16923.0,11,672,7247.61,5,5,5,555,Champions
16924.0,20,83,846.75,4,4,3,443,Loyal Customers
16926.0,370,14,230.25,1,2,1,121,Hibernating
16927.0,115,6,543.05,2,1,3,213,At Risk
16928.0,79,209,2847.6,2,5,5,255,Loyal Customers
16929.0,3,77,1295.39,5,4,4,544,Champions
16930.0,25,54,380.55,4,3,2,432,Promising
16931.0,4,898,4604.22,5,5,5,555,Champions
16932.0,52,53,161.94,3,3,1,331,Others
16933.0,0,44,563.23,5,3,3,533,Promising
16934.0,54,62,950.9300000000001,3,4,4,344,Loyal Customers
16936.0,25,57,262.68,4,3,2,432,Promising
16938.0,8,241,2736.38,5,5,5,555,Champions
16940.0,51,305,3049.88,3,5,5,355,Loyal Customers
16942.0,12,281,1920.59,5,5,4,554,Champions
16943.0,211,33,816.73,1,3,3,133,At Risk
16945.0,21,249,4345.5,4,5,5,455,Champions
16947.0,235,21,406.48,1,2,2,122,Hibernating
16948.0,138,19,435.02,2,2,2,222,Hibernating
16949.0,3,60,1286.27,5,4,4,544,Champions
16950.0,56,42,1178.56,3,3,4,334,Big Spenders
16951.0,134,86,1277.75,2,4,4,244,Loyal Customers
16952.0,108,16,167.61,2,2,1,221,Hibernating
16953.0,29,1,20.8,4,1,1,411,Promising
16954.0,0,54,2085.08,5,3,5,535,Big Spenders
16955.0,184,25,518.67,1,2,3,123,At Risk
16956.0,17,16,308.74,4,2,2,422,Promising
16957.0,238,16,416.64,1,2,2,122,Hibernating
16959.0,86,7,117.35000000000001,2,1,1,211,Hibernating
16960.0,38,101,507.05,3,4,3,343,Loyal Customers
16961.0,115,14,234.17000000000002,2,2,1,221,Hibernating
16963.0,186,7,110.55000000000001,1,1,1,111,Hibernating
16965.0,226,26,201.19,1,2,1,121,Hibernating
16966.0,7,28,2154.97,5,2,5,525,Big Spenders
16967.0,188,21,319.02,1,2,2,122,Hibernating
16968.0,3,31,439.43,5,3,2,532,Promising
16969.0,38,42,650.41,3,3,3,333,Others
16971.0,37,41,357.21,3,3,2,332,Others
16976.0,266,2,251.51999999999998,1,1,2,112,Hibernating
16978.0,77,39,344.33,2,3,2,232,At Risk
16979.0,3,89,1852.0,5,4,4,544,Champions
16980.0,254,87,1078.96,1,4,4,144,Loyal Customers
16982.0,60,22,384.06,3,2,2,322,Others
16983.0,12,148,1931.25,5,5,4,554,Champions
16984.0,87,407,4481.35,2,5,5,255,Loyal Customers
16985.0,16,120,5464.12,4,4,5,445,Champions
16986.0,29,3,1873.2,4,1,4,414,Big Spenders
16987.0,2,129,1625.05,5,5,4,554,Champions
16988.0,4,7,126.12,5,1,1,511,New Customers
16989.0,6,12,1133.25,5,1,4,514,Big Spenders
16990.0,218,1,179.0,1,1,1,111,Hibernating
16992.0,10,93,1614.31,5,4,4,544,Champions
16996.0,29,37,1456.96,4,3,4,434,Big Spenders
16997.0,287,12,702.0,1,1,3,113,At Risk
16998.0,149,4,295.0,2,1,2,212,Hibernating
16999.0,22,23,484.82,4,2,2,422,Promising
17001.0,0,169,3989.57,5,5,5,555,Champions
17002.0,85,49,1493.73,2,3,4,234,Big Spenders
17004.0,45,44,1412.94,3,3,4,334,Big Spenders
17006.0,4,44,781.78,5,3,3,533,Promising
17007.0,50,52,889.9300000000001,3,3,3,333,Others
17010.0,17,11,195.36,4,1,1,411,Promising
17011.0,29,15,270.9,4,2,2,422,Promising
17014.0,7,74,586.33,5,4,3,543,Loyal Customers
17015.0,28,217,1842.56,4,5,4,454,Champions
17017.0,2,252,8694.26,5,5,5,555,Champions
17018.0,40,16,920.1,3,2,3,323,Others
17019.0,10,234,1272.61,5,5,4,554,Champions
17022.0,30,7,71.0,4,1,1,411,Promising
17024.0,44,3,95.85,3,1,1,311,Others
17025.0,60,9,357.77,3,1,2,312,Others
17026.0,184,4,154.83,1,1,1,111,Hibernating
17027.0,78,153,890.29,2,5,3,253,Loyal Customers
17029.0,110,2,716.0,2,1,3,213,At Risk
17030.0,63,11,146.87,3,1,1,311,Others
17031.0,11,22,380.35,5,2,2,522,New Customers
17033.0,85,28,1030.14,2,2,4,224,Big Spenders
17034.0,15,30,745.52,4,3,3,433,Promising
17035.0,245,28,433.53000000000003,1,2,2,122,Hibernating
17037.0,87,75,1267.32,2,4,4,244,Loyal Customers
17038.0,29,22,112.4,4,2,1,421,Promising
17040.0,137,15,449.73,2,2,2,222,Hibernating
17041.0,26,70,1081.57,4,4,4,444,Champions
17042.0,2,98,1044.38,5,4,4,544,Champions
17043.0,31,102,1735.18,4,4,4,444,Champions
17044.0,24,6,948.48,4,1,4,414,Big Spenders
17045.0,112,22,339.44,2,2,2,222,Hibernating
17046.0,156,22,642.02,2,2,3,223,At Risk
17047.0,84,65,1100.9,2,4,4,244,Loyal Customers
17048.0,117,43,925.35,2,3,3,233,At Risk
17049.0,2,318,5659.9800000000005,5,5,5,555,Champions
17050.0,95,316,3228.84,2,5,5,255,Loyal Customers
17051.0,193,43,247.14,1,3,1,131,At Risk
17052.0,27,92,413.75,4,4,2,442,Loyal Customers
17053.0,130,13,498.48,2,1,3,213,At Risk
17054.0,27,83,1356.33,4,4,4,444,Champions
17058.0,81,62,1179.89,2,4,4,244,Loyal Customers
17059.0,29,516,3095.04,4,5,5,455,Champions
17060.0,265,5,234.24,1,1,1,111,Hibernating
17061.0,73,99,5232.2300000000005,2,4,5,245,Loyal Customers
17062.0,313,70,538.37,1,4,3,143,Loyal Customers
17063.0,20,78,1461.14,4,4,4,444,Champions
17064.0,58,62,859.35,3,4,3,343,Loyal Customers
17068.0,11,296,4552.14,5,5,5,555,Champions
17069.0,27,143,2709.7000000000003,4,5,5,455,Champions
17070.0,113,64,312.14,2,4,2,242,Loyal Customers
17071.0,27,140,2429.03,4,5,5,455,Champions
17073.0,17,174,1446.09,4,5,4,454,Champions
17075.0,17,77,834.12,4,4,3,443,Loyal Customers
17076.0,35,25,841.0799999999999,3,2,3,323,Others
17078.0,35,28,378.2,3,2,2,322,Others
17079.0,77,2,118.80000000000001,2,1,1,211,Hibernating
17080.0,21,8,287.62,4,1,2,412,Promising
17081.0,24,64,290.16,4,4,2,442,Loyal Customers
17082.0,32,81,2003.8500000000001,4,4,4,444,Champions
17083.0,108,52,1405.78,2,3,4,234,Big Spenders
17084.0,34,162,2949.75,3,5,5,355,Loyal Customers
17085.0,122,187,1566.65,2,5,4,254,Loyal Customers
17086.0,6,96,2050.08,5,4,4,544,Champions
17088.0,27,115,1991.01,4,4,4,444,Champions
17090.0,3,63,2043.95,5,4,4,544,Champions
17091.0,2,195,3827.76,5,5,5,555,Champions
17092.0,49,125,1777.78,3,5,4,354,Loyal Customers
17094.0,321,14,302.0,1,2,2,122,Hibernating
17095.0,22,74,1324.16,4,4,4,444,Champions
17096.0,14,48,1022.13,4,3,4,434,Big Spenders
17097.0,1,211,954.42,5,5,4,554,Champions
17100.0,17,65,971.74,4,4,4,444,Champions
17101.0,9,42,1621.73,5,3,4,534,Big Spenders
17102.0,261,1,25.5,1,1,1,111,Hibernating
17105.0,158,90,665.78,2,4,3,243,Loyal Customers
17107.0,32,418,10815.43,4,5,5,455,Champions
17109.0,28,117,885.04,4,4,3,443,Loyal Customers
17110.0,164,12,163.29999999999998,2,1,1,211,Hibernating
17111.0,46,30,248.61,3,3,1,331,Others
17114.0,5,127,808.62,5,5,3,553,Loyal Customers
17115.0,7,39,837.5,5,3,3,533,Promising
17117.0,287,9,116.2,1,1,1,111,Hibernating
17118.0,317,10,157.02,1,1,1,111,Hibernating
17119.0,2,35,606.91,5,3,3,533,Promising
17120.0,232,18,307.46,1,2,2,122,Hibernating
17122.0,118,7,138.32,2,1,1,211,Hibernating
17123.0,161,9,345.3,2,1,2,212,Hibernating
17124.0,184,32,298.89,1,3,2,132,At Risk
17125.0,49,40,259.35,3,3,2,332,Others
17126.0,151,260,1004.75,2,5,4,254,Loyal Customers
17128.0,334,14,157.09,1,2,1,121,Hibernating
17131.0,4,134,2463.17,5,5,5,555,Champions
17133.0,15,27,4892.240000000001,4,2,5,425,Big Spenders
17134.0,106,24,425.0,2,2,2,222,Hibernating
17135.0,15,52,1139.73,4,3,4,434,Big Spenders
17138.0,275,24,380.5,1,2,2,122,Hibernating
17139.0,15,478,10668.47,4,5,5,455,Champions
17140.0,246,20,465.32,1,2,2,122,Hibernating
17142.0,238,15,579.0,1,2,3,123,At Risk
17144.0,0,48,984.57,5,3,4,534,Big Spenders
17146.0,105,35,749.78,2,3,3,233,At Risk
17147.0,22,81,1714.59,4,4,4,444,Champions
17148.0,51,9,124.88,3,1,1,311,Others
17152.0,194,14,1689.5,1,2,4,124,Big Spenders
17153.0,23,14,213.78,4,2,1,421,Promising
17154.0,74,23,329.34,2,2,2,222,Hibernating
17155.0,17,20,251.7,4,2,2,422,Promising
17157.0,7,13,319.0,5,1,2,512,New Customers
17158.0,31,67,1266.97,4,4,4,444,Champions
17159.0,21,101,1538.88,4,4,4,444,Champions
17160.0,30,229,3518.03,4,5,5,455,Champions
17162.0,28,104,1715.46,4,4,4,444,Champions
17163.0,21,5,293.1,4,1,2,412,Promising
17164.0,32,144,2467.35,4,5,5,455,Champions
17165.0,283,10,158.68,1,1,1,111,Hibernating
17166.0,38,12,206.34,3,1,1,311,Others
17169.0,57,54,835.78,3,3,3,333,Others
17171.0,288,16,224.91,1,2,1,121,Hibernating
17172.0,78,15,317.76,2,2,2,222,Hibernating
17173.0,4,86,3766.6,5,4,5,545,Champions
17174.0,217,4,59.9,1,1,1,111,Hibernating
17175.0,43,63,1443.69,3,4,4,344,Loyal Customers
17176.0,201,15,306.13,1,2,2,122,Hibernating
17179.0,177,80,711.79,2,4,3,243,Loyal Customers
17180.0,55,128,796.03,3,5,3,353,Loyal Customers
17181.0,56,23,239.92000000000002,3,2,1,321,Others
17183.0,7,73,3347.31,5,4,5,545,Champions
17186.0,46,2,144.0,3,1,1,311,Others
17187.0,226,10,203.95,1,1,1,111,Hibernating
17188.0,10,84,2474.23,5,4,5,545,Champions
17189.0,105,61,384.4,2,4,2,242,Loyal Customers
17190.0,58,19,444.74,3,2,2,322,Others
17191.0,27,237,2095.13,4,5,5,455,Champions
17193.0,35,32,1699.3,3,3,4,334,Big Spenders
17194.0,273,29,262.62,1,3,2,132,At Risk
17197.0,29,29,1013.01,4,3,4,434,Big Spenders
17198.0,23,96,692.22,4,4,3,443,Loyal Customers
17201.0,53,40,342.63,3,3,2,332,Others
17203.0,35,152,3563.85,3,5,5,355,Loyal Customers
17204.0,174,57,1564.56,2,3,4,234,Big Spenders
17205.0,53,13,384.08,3,1,2,312,Others
17206.0,52,7,204.24,3,1,1,311,Others
17211.0,26,211,2317.2200000000003,4,5,5,455,Champions
17212.0,252,4,226.85,1,1,1,111,Hibernating
17213.0,39,157,2781.23,3,5,5,355,Loyal Customers
17214.0,59,103,1069.1200000000001,3,4,4,344,Loyal Customers
17217.0,233,9,113.5,1,1,1,111,Hibernating
17218.0,3,274,1960.72,5,5,4,554,Champions
17219.0,31,25,114.23,4,2,1,421,Promising
17220.0,23,472,3198.25,4,5,5,455,Champions
17221.0,6,63,335.13,5,4,2,542,Loyal Customers
17222.0,64,28,354.15,3,2,2,322,Others
17223.0,309,49,426.79,1,3,2,132,At Risk
17226.0,308,21,393.49,1,2,2,122,Hibernating
17227.0,18,47,939.32,4,3,3,433,Promising
17228.0,15,208,1906.09,4,5,4,454,Champions
17229.0,95,47,318.76,2,3,2,232,At Risk
17230.0,263,69,3638.41,1,4,5,145,Loyal Customers
17231.0,11,541,3174.32,5,5,5,555,Champions
17232.0,2,36,421.52,5,3,2,532,Promising
17233.0,34,25,190.88,3,2,1,321,Others
17234.0,182,14,149.89,1,2,1,121,Hibernating
17235.0,24,29,550.0600000000001,4,3,3,433,Promising
17236.0,12,105,916.13,5,4,3,543,Loyal Customers
17237.0,10,19,314.69,5,2,2,522,New Customers
17238.0,2,566,3744.65,5,5,5,555,Champions
17239.0,312,15,382.5,1,2,2,122,Hibernating
17242.0,107,40,1135.04,2,3,4,234,Big Spenders
17243.0,0,400,8676.85,5,5,5,555,Champions
17244.0,52,31,954.9,3,3,4,334,Big Spenders
17245.0,204,9,171.45000000000002,1,1,1,111,Hibernating
17247.0,14,55,282.19,4,3,2,432,Promising
17248.0,119,69,318.65,2,4,2,242,Loyal Customers
17250.0,3,57,384.52,5,3,2,532,Promising
17251.0,362,39,283.28000000000003,1,3,2,132,At Risk
17252.0,116,87,353.86,2,4,2,242,Loyal Customers
17253.0,17,18,178.26,4,2,1,421,Promising
17254.0,4,112,272.44,5,4,2,542,Loyal Customers
17255.0,40,78,298.41,3,4,2,342,Loyal Customers
17256.0,106,16,240.0,2,2,1,221,Hibernating
17259.0,147,124,603.37,2,5,3,253,Loyal Customers
17262.0,51,12,1253.3600000000001,3,1,4,314,Big Spenders
17263.0,207,23,63.440000000000005,1,2,1,121,Hibernating
17265.0,138,127,562.9,2,5,3,253,Loyal Customers
17266.0,1,80,310.64,5,4,2,542,Loyal Customers
17267.0,126,38,317.62,2,3,2,232,At Risk
17268.0,107,6,763.64,2,1,3,213,At Risk
17272.0,41,114,2148.63,3,4,5,345,Loyal Customers
17274.0,34,27,111.98,3,2,1,321,Others
17277.0,227,69,1065.3500000000001,1,4,4,144,Loyal Customers
17278.0,240,15,246.04000000000002,1,2,1,121,Hibernating
17279.0,57,9,187.82999999999998,3,1,1,311,Others
17282.0,129,94,1703.41,2,4,4,244,Loyal Customers
17284.0,59,292,1652.58,3,5,4,354,Loyal Customers
17286.0,21,45,153.92,4,3,1,431,Promising
17287.0,25,124,1064.11,4,5,4,454,Champions
17288.0,8,142,1419.73,5,5,4,554,Champions
17289.0,31,111,944.41,4,4,4,444,Champions
17290.0,3,102,525.24,5,4,3,543,Loyal Customers
17291.0,307,1,550.8000000000001,1,1,3,113,At Risk
17293.0,7,135,1875.11,5,5,4,554,Champions
17295.0,28,69,556.95,4,4,3,443,Loyal Customers
17297.0,16,51,131.78,4,3,1,431,Promising
17298.0,100,30,498.42,2,3,3,233,At Risk
17299.0,11,57,669.11,5,3,3,533,Promising
17301.0,20,66,197.63,4,4,1,441,Loyal Customers
17302.0,14,79,1135.63,4,4,4,444,Champions
17303.0,360,53,250.04,1,3,1,131,At Risk
17306.0,10,66,8631.31,5,4,5,545,Champions
17309.0,94,12,82.75,2,1,1,211,Hibernating
17311.0,77,55,1384.85,2,3,4,234,Big Spenders
17312.0,138,14,644.3,2,2,3,223,At Risk
17313.0,30,24,2328.84,4,2,5,425,Big Spenders
17314.0,24,131,2527.92,4,5,5,455,Champions
17315.0,1,473,6292.26,5,5,5,555,Champions
17317.0,45,9,2600.34,3,1,5,315,Big Spenders
17320.0,99,73,1200.6200000000001,2,4,4,244,Loyal Customers
17321.0,7,107,700.86,5,4,3,543,Loyal Customers
17323.0,14,200,921.0699999999999,4,5,3,453,Loyal Customers
17324.0,17,50,990.23,4,3,4,434,Big Spenders
17325.0,279,6,96.8,1,1,1,111,Hibernating
17329.0,13,33,523.11,4,3,3,433,Promising
17330.0,22,6,363.9,4,1,2,412,Promising
17331.0,123,1,175.2,2,1,1,211,Hibernating
17333.0,85,28,494.25,2,2,3,223,At Risk
17334.0,301,11,307.02000000000004,1,1,2,112,Hibernating
17337.0,150,543,2027.8700000000001,2,5,4,254,Loyal Customers
17338.0,16,753,6643.93,4,5,5,455,Champions
17339.0,93,9,243.36,2,1,1,211,Hibernating
17340.0,29,407,12353.29,4,5,5,455,Champions
17341.0,156,183,781.36,2,5,3,253,Loyal Customers
17343.0,354,17,193.64,1,2,1,121,Hibernating
17344.0,45,32,160.57,3,3,1,331,Others
17345.0,14,87,537.74,4,4,3,443,Loyal Customers
17346.0,3,500,2676.56,5,5,5,555,Champions
17347.0,85,1,228.96,2,1,1,211,Hibernating
17348.0,14,215,1159.52,4,5,4,454,Champions
17349.0,178,9,110.75,2,1,1,211,Hibernating
17350.0,7,71,1286.07,5,4,4,544,Champions
17351.0,35,27,587.15,3,2,3,323,Others
17353.0,128,8,1740.0,2,1,4,214,Big Spenders
17354.0,50,16,1393.06,3,2,4,324,Big Spenders
17356.0,311,19,178.22,1,2,1,121,Hibernating
17357.0,23,45,388.14,4,3,2,432,Promising
17358.0,302,59,365.85,1,4,2,142,Loyal Customers
17359.0,10,15,127.86,5,2,1,521,New Customers
17360.0,16,132,585.79,4,5,3,453,Loyal Customers
17361.0,48,29,488.2,3,3,2,332,Others
17362.0,238,35,312.23,1,3,2,132,At Risk
17364.0,0,411,4481.18,5,5,5,555,Champions
17365.0,12,468,4801.56,5,5,5,555,Champions
17367.0,237,34,168.4,1,3,1,131,At Risk
17368.0,22,111,1912.67,4,4,4,444,Champions
17370.0,72,33,446.18,2,3,2,232,At Risk
17371.0,16,87,423.89,4,4,2,442,Loyal Customers
17372.0,40,253,1342.68,3,5,4,354,Loyal Customers
17373.0,39,57,646.92,3,3,3,333,Others
17374.0,218,28,495.77,1,2,3,123,At Risk
17375.0,198,69,400.1,1,4,2,142,Loyal Customers
17376.0,70,24,203.2,3,2,1,321,Others
17377.0,23,418,4100.92,4,5,5,455,Champions
17379.0,10,83,404.66,5,4,2,542,Loyal Customers
17381.0,8,109,20275.61,5,4,5,545,Champions
17382.0,64,2,65.4,3,1,1,311,Others
17383.0,3,51,199.29,5,3,1,531,Promising
17384.0,18,15,336.4,4,2,2,422,Promising
17385.0,14,47,261.11,4,3,2,432,Promising
17386.0,7,28,2686.42,5,2,5,525,Big Spenders
17387.0,19,78,784.11,4,4,3,443,Loyal Customers
17388.0,77,15,1259.56,2,2,4,224,Big Spenders
17389.0,0,213,31833.68,5,5,5,555,Champions
17391.0,163,3,508.8,2,1,3,213,At Risk
17392.0,306,62,457.91,1,4,2,142,Loyal Customers
17394.0,218,4,203.86999999999998,1,1,1,111,Hibernating
17396.0,38,27,7330.8,3,2,5,325,Big Spenders
17397.0,21,92,696.41,4,4,3,443,Loyal Customers
17398.0,114,38,653.38,2,3,3,233,At Risk
17400.0,125,213,2129.96,2,5,5,255,Loyal Customers
17402.0,4,59,2633.85,5,4,5,545,Champions
17403.0,35,33,281.62,3,3,2,332,Others
17404.0,3,198,31906.82,5,5,5,555,Champions
17405.0,0,82,1031.41,5,4,4,544,Champions
17406.0,332,113,2200.42,1,4,5,145,Loyal Customers
17408.0,162,2,32.65,2,1,1,211,Hibernating
17409.0,184,13,771.85,1,1,3,113,At Risk
17410.0,15,64,1214.72,4,4,4,444,Champions
17411.0,11,41,778.94,5,3,3,533,Promising
17412.0,2,66,1258.06,5,4,4,544,Champions
17414.0,43,6,778.0,3,1,3,313,Others
17415.0,79,14,507.84,2,2,3,223,At Risk
17416.0,29,269,6893.42,4,5,5,455,Champions
17418.0,41,30,463.46000000000004,3,3,2,332,Others
17419.0,10,206,4226.57,5,5,5,555,Champions
17420.0,49,30,598.83,3,3,3,333,Others
17422.0,15,117,1979.37,4,4,4,444,Champions
17423.0,45,26,698.41,3,2,3,323,Others
17425.0,18,43,759.1700000000001,4,3,3,433,Promising
17426.0,7,271,5037.26,5,5,5,555,Champions
17427.0,71,2,100.8,3,1,1,311,Others
17428.0,0,328,17256.85,5,5,5,555,Champions
17429.0,127,39,524.9200000000001,2,3,3,233,At Risk
17430.0,32,14,265.76,4,2,2,422,Promising
17431.0,312,43,403.3,1,3,2,132,At Risk
17432.0,17,48,365.76,4,3,2,432,Promising
17433.0,87,54,303.16,2,3,2,232,At Risk
17434.0,1,134,2373.82,5,5,5,555,Champions
17436.0,1,9,216.3,5,1,1,511,New Customers
17438.0,253,17,388.45000000000005,1,2,2,122,Hibernating
17440.0,156,5,186.42000000000002,2,1,1,211,Hibernating
17442.0,36,135,2248.56,3,5,5,355,Loyal Customers
17443.0,219,1,534.24,1,1,3,113,At Risk
17444.0,147,135,2940.04,2,5,5,255,Loyal Customers
17446.0,176,9,120.89999999999999,2,1,1,211,Hibernating
17447.0,39,36,541.53,3,3,3,333,Others
17449.0,1,277,2520.86,5,5,5,555,Champions
17450.0,7,337,194550.79,5,5,5,555,Champions
17451.0,0,100,1721.4,5,4,4,544,Champions
17453.0,17,19,486.72,4,2,2,422,Promising
17454.0,191,61,517.53,1,4,3,143,Loyal Customers
17455.0,203,8,131.7,1,1,1,111,Hibernating
17456.0,364,17,249.86,1,2,1,121,Hibernating
17457.0,126,19,1737.7,2,2,4,224,Big Spenders
17458.0,14,54,316.5,4,3,2,432,Promising
17459.0,42,111,657.3,3,4,3,343,Loyal Customers
17460.0,93,29,622.4300000000001,2,3,3,233,At Risk
17461.0,22,111,757.46,4,4,3,443,Loyal Customers
17462.0,59,27,675.69,3,2,3,323,Others
17463.0,15,215,1896.41,4,5,4,454,Champions
17464.0,157,9,289.96000000000004,2,1,2,212,Hibernating
17466.0,9,41,763.28,5,3,3,533,Promising
17468.0,9,5,137.0,5,1,1,511,New Customers
17469.0,15,88,1870.97,4,4,4,444,Champions
17470.0,44,78,1125.07,3,4,4,344,Loyal Customers
17472.0,190,181,710.29,1,5,3,153,Loyal Customers
17475.0,78,14,194.37,2,2,1,221,Hibernating
17480.0,77,29,511.82,2,3,3,233,At Risk
17481.0,3,82,1255.59,5,4,4,544,Champions
17483.0,64,21,414.04,3,2,2,322,Others
17486.0,260,24,396.87,1,2,2,122,Hibernating
17489.0,58,29,376.64,3,3,2,332,Others
17490.0,0,76,2092.32,5,4,5,545,Champions
17491.0,0,109,3558.87,5,4,5,545,Champions
17492.0,247,12,374.57,1,1,2,112,Hibernating
17495.0,7,27,497.56,5,2,3,523,New Customers
17496.0,358,10,271.05,1,1,2,112,Hibernating
17498.0,75,17,272.21999999999997,2,2,2,222,Hibernating
17499.0,289,40,622.88,1,3,3,133,At Risk
17500.0,16,5,1138.0,4,1,4,414,Big Spenders
17501.0,220,18,288.6,1,2,2,122,Hibernating
17502.0,8,28,689.1,5,2,3,523,New Customers
17503.0,2,38,558.96,5,3,3,533,Promising
17504.0,205,127,2997.03,1,5,5,155,Loyal Customers
17505.0,161,52,1145.8400000000001,2,3,4,234,Big Spenders
17506.0,75,14,302.2,2,2,2,222,Hibernating
17507.0,261,88,605.58,1,4,3,143,Loyal Customers
17508.0,280,22,387.31,1,2,2,122,Hibernating
17509.0,57,366,6115.14,3,5,5,355,Loyal Customers
17510.0,24,20,308.48,4,2,2,422,Promising
